"","latitude","longitude","wind_kt","latitude_p","longitude_p","windkt_p","date","year","nature","delta1","delta2","delta3"
"7456",13.5,-46.3,30,13.4,-48.2,30,223,2012,5,-0.0999999999999996,-1.7,0
"7457",13.4,-48.2,30,13.4,-50.5,30,223,2012,5,-0.0999999999999996,-1.90000000000001,0
"7458",13.4,-50.5,30,13.4,-52.9,30,223,2012,5,0,-2.3,0
"7459",13.4,-52.9,30,13.4,-55.4,30,224,2012,5,0,-2.4,0
"7460",13.4,-55.4,30,13.3,-57.9,30,224,2012,5,0,-2.5,0
"7461",13.3,-57.9,30,13.3,-59.9,30,224,2012,1,-0.0999999999999996,-2.5,0
"7462",13.3,-59.9,30,13.5,-61.4,30,224,2012,1,0,-2,0
"7463",13.5,-61.4,30,13.7,-63.2,30,225,2012,1,0.199999999999999,-1.5,0
"7464",13.7,-63.2,30,13.9,-65.6,30,225,2012,1,0.199999999999999,-1.8,0
"7465",13.9,-65.6,30,14.1,-68,30,225,2012,1,0.200000000000001,-2.39999999999999,0
"7466",14.1,-68,30,14.1,-70.4,30,225,2012,1,0.199999999999999,-2.40000000000001,0
"7467",14.1,-70.4,30,14.1,-72.7,30,226,2012,1,0,-2.40000000000001,0
"7468",14.1,-72.7,30,14.1,-74.9,30,226,2012,1,0,-2.3,0
"7469",14.1,-74.9,30,14.1,-76.6,30,226,2012,1,0,-2.2,0
"7470",14.1,-76.6,30,14.1,-78.4,30,226,2012,1,0,-1.69999999999999,0
"7471",14.1,-78.4,30,14.1,-80.1,30,227,2012,1,0,-1.80000000000001,0
"7472",14.1,-80.1,30,14.1,-81.8,30,227,2012,1,0,-1.69999999999999,0
"7473",14.1,-81.8,30,14.3,-83.6,30,227,2012,1,0,-1.7,0
"7474",14.3,-83.6,30,14.7,-85.3,30,227,2012,1,0.200000000000001,-1.8,0
"7475",14.7,-85.3,30,15.2,-87,30,228,2012,1,0.399999999999999,-1.7,0
"7476",15.2,-87,30,15.7,-88.6,30,228,2012,1,0.5,-1.7,0
"7477",15.7,-88.6,30,16.5,-89.5,25,228,2012,1,0.5,-1.59999999999999,0
"7478",16.5,-89.5,25,17.5,-90.5,25,228,2012,1,0.800000000000001,-0.900000000000006,-5
"7479",17.5,-90.5,25,18.5,-91,25,229,2012,1,1,-1,0
"7480",18.5,-91,25,19.2,-91.5,25,229,2012,1,1,-0.5,0
"7481",19.2,-91.5,25,19.3,-92.6,25,229,2012,1,0.699999999999999,-0.5,0
"7482",19.3,-92.6,25,19.3,-94.2,25,229,2012,1,0.100000000000001,-1.09999999999999,0
"7483",19.3,-94.2,25,19.7,-95.2,25,230,2012,1,0,-1.60000000000001,0
"7484",19.7,-95.2,25,19.9,-95.7,30,230,2012,1,0.399999999999999,-1,0
"7485",19.9,-95.7,30,20.3,-95.9,40,230,2012,5,0.199999999999999,-0.5,5
"7486",20.3,-95.9,40,20.8,-96.1,35,230,2012,5,0.400000000000002,-0.200000000000003,10
"7487",20.8,-96.1,35,21.4,-96.8,30,231,2012,5,0.5,-0.199999999999989,-5
"7488",21.4,-96.8,30,21.9,-97.7,30,231,2012,5,0.599999999999998,-0.700000000000003,-5
"7489",21.9,-97.7,30,22.5,-98.7,25,231,2012,5,0.5,-0.900000000000006,0
"7490",22.5,-98.7,25,22.7,-98.9,25,231,2012,5,0.600000000000001,-1,-5
"7491",29.1,-55.1,30,30.5,-55.4,35,228,2012,5,1.5,-0.5,0
"7492",30.5,-55.4,35,31.7,-55.2,40,229,2012,5,1.4,-0.299999999999997,5
"7493",31.7,-55.2,40,32.9,-54.4,45,229,2012,5,1.2,0.199999999999996,5
"7494",32.9,-54.4,45,33.9,-53,55,229,2012,5,1.2,0.800000000000004,5
"7495",33.9,-53,55,34.3,-51.1,60,229,2012,5,1,1.4,10
"7496",34.3,-51.1,60,34.6,-49.1,55,230,2012,5,0.399999999999999,1.9,5
"7497",34.6,-49.1,55,34.4,-47,55,230,2012,5,0.300000000000004,2,-5
"7498",34.4,-47,55,34.3,-45,55,230,2012,5,-0.200000000000003,2.1,0
"7499",34.3,-45,55,34.2,-43.1,60,230,2012,5,-0.100000000000001,2,0
"7500",34.2,-43.1,60,34,-41.5,65,231,2012,5,-0.0999999999999943,1.9,5
"7501",34,-41.5,65,34,-39.6,75,231,2012,5,-0.200000000000003,1.6,5
"7502",34,-39.6,75,34,-37.5,90,231,2012,5,0,1.9,10
"7503",34,-37.5,90,34.3,-35,95,231,2012,5,0,2.1,15
"7504",34.3,-35,95,34.7,-32.6,90,232,2012,5,0.299999999999997,2.5,5
"7505",34.7,-32.6,90,35.2,-30.6,90,232,2012,5,0.400000000000006,2.4,-5
"7506",35.2,-30.6,90,35.7,-28.5,80,232,2012,5,0.5,2,0
"7507",35.7,-28.5,80,36.4,-26.6,70,232,2012,5,0.5,2.1,-10
"7508",36.4,-26.6,70,37.1,-25,65,233,2012,5,0.699999999999996,1.9,-10
"7509",37.1,-25,65,37.9,-23.2,60,233,2012,5,0.700000000000003,1.6,-5
"7510",37.9,-23.2,60,38.9,-21.1,45,233,2012,5,0.799999999999997,1.8,-5
"7511",38.9,-21.1,45,39.8,-19.3,40,233,2012,1,1,2.1,-15
"7512",39.8,-19.3,40,40,-17.7,40,234,2012,1,0.899999999999999,1.8,-5
"7513",40,-17.7,40,39.8,-16.6,30,234,2012,1,0.200000000000003,1.6,0
"7514",11.1,-33.1,25,11.5,-34.5,25,235,2012,1,0.4,-1.4,0
"7515",11.5,-34.5,25,12.1,-35.8,30,235,2012,5,0.4,-1.4,0
"7516",12.1,-35.8,30,12.8,-37.3,30,235,2012,5,0.6,-1.3,5
"7517",12.8,-37.3,30,13.5,-38.7,30,235,2012,5,0.700000000000001,-1.5,0
"7518",13.5,-38.7,30,14.2,-40,30,236,2012,5,0.699999999999999,-1.40000000000001,0
"7519",14.2,-40,30,14.8,-41.1,35,236,2012,5,0.699999999999999,-1.3,0
"7520",14.8,-41.1,35,15.5,-42.1,35,236,2012,5,0.600000000000001,-1.1,5
"7521",15.5,-42.1,35,16.1,-43.2,30,236,2012,5,0.699999999999999,-1,0
"7522",16.1,-43.2,30,16.7,-44.3,30,237,2012,5,0.600000000000001,-1.1,-5
"7523",16.7,-44.3,30,17.4,-45.4,30,237,2012,5,0.599999999999998,-1.09999999999999,0
"7524",13,-29.6,20,13.1,-31.7,25,241,2012,1,0.0999999999999996,-2.2,0
"7525",13.1,-31.7,25,13.2,-33.7,25,242,2012,1,0.0999999999999996,-2.1,5
"7526",13.2,-33.7,25,13.3,-35.6,25,242,2012,1,0.0999999999999996,-2,0
"7527",13.3,-35.6,25,13.4,-37.5,25,242,2012,1,0.100000000000001,-1.9,0
"7528",13.4,-37.5,25,13.5,-39.2,30,242,2012,1,0.0999999999999996,-1.9,0
"7529",13.5,-39.2,30,13.6,-40.9,30,243,2012,5,0.0999999999999996,-1.7,5
"7530",13.6,-40.9,30,13.8,-42.6,35,243,2012,5,0.0999999999999996,-1.7,0
"7531",13.8,-42.6,35,14.2,-44.2,40,243,2012,5,0.200000000000001,-1.7,5
"7532",14.2,-44.2,40,14.7,-45.8,45,243,2012,5,0.399999999999999,-1.6,5
"7533",14.7,-45.8,45,15.3,-47.4,50,244,2012,5,0.5,-1.59999999999999,5
"7534",15.3,-47.4,50,16,-49,55,244,2012,5,0.600000000000001,-1.6,5
"7535",16,-49,55,16.5,-50.6,55,244,2012,5,0.699999999999999,-1.6,5
"7536",16.5,-50.6,55,17.1,-52.2,60,244,2012,5,0.5,-1.6,0
"7537",17.1,-52.2,60,17.6,-53.8,60,245,2012,5,0.600000000000001,-1.6,5
"7538",17.6,-53.8,60,18.1,-55.3,60,245,2012,5,0.5,-1.59999999999999,0
"7539",18.1,-55.3,60,18.8,-56.8,60,245,2012,5,0.5,-1.5,0
"7540",18.8,-56.8,60,19.6,-58.1,60,245,2012,5,0.699999999999999,-1.5,0
"7541",19.6,-58.1,60,20.4,-59.4,55,246,2012,5,0.800000000000001,-1.3,0
"7542",20.4,-59.4,55,21.2,-60.7,50,246,2012,5,0.799999999999997,-1.3,-5
"7543",21.2,-60.7,50,22.1,-61.4,50,246,2012,5,0.800000000000001,-1.3,-5
"7544",22.1,-61.4,50,22.9,-61.7,50,246,2012,5,0.900000000000002,-0.699999999999996,0
"7545",22.9,-61.7,50,23.4,-62.2,50,247,2012,5,0.799999999999997,-0.300000000000004,0
"7546",23.4,-62.2,50,23.5,-62.6,50,247,2012,5,0.5,-0.5,0
"7547",23.5,-62.6,50,23.8,-62.8,55,247,2012,5,0.100000000000001,-0.399999999999999,0
"7548",23.8,-62.8,55,24.2,-62.6,60,247,2012,5,0.300000000000001,-0.199999999999996,5
"7549",24.2,-62.6,60,24.5,-62.5,60,248,2012,5,0.399999999999999,0.199999999999996,5
"7550",24.5,-62.5,60,24.8,-62.5,60,248,2012,5,0.300000000000001,0.100000000000001,0
"7551",24.8,-62.5,60,25,-62.6,60,248,2012,5,0.300000000000001,0,0
"7552",25,-62.6,60,25.2,-62.8,60,248,2012,5,0.199999999999999,-0.100000000000001,0
"7553",25.2,-62.8,60,25.4,-62.8,65,249,2012,5,0.199999999999999,-0.199999999999996,0
"7554",25.4,-62.8,65,25.6,-62.8,70,249,2012,5,0.199999999999999,0,5
"7555",25.6,-62.8,70,25.8,-62.7,70,249,2012,5,0.200000000000003,0,5
"7556",25.8,-62.7,70,26,-62.6,65,249,2012,5,0.199999999999999,0.0999999999999943,0
"7557",26,-62.6,65,26.2,-62.5,65,250,2012,5,0.199999999999999,0.100000000000001,-5
"7558",26.2,-62.5,65,26.3,-62.4,65,250,2012,5,0.199999999999999,0.100000000000001,0
"7559",26.3,-62.4,65,26.4,-62.3,65,250,2012,5,0.100000000000001,0.100000000000001,0
"7560",26.4,-62.3,65,26.5,-62.2,65,250,2012,5,0.0999999999999979,0.100000000000001,0
"7561",26.5,-62.2,65,26.6,-62.2,65,251,2012,5,0.100000000000001,0.0999999999999943,0
"7562",26.6,-62.2,65,26.8,-62.2,60,251,2012,5,0.100000000000001,0,0
"7563",26.8,-62.2,60,27.1,-62.2,60,251,2012,5,0.199999999999999,0,-5
"7564",27.1,-62.2,60,27.4,-62.3,60,251,2012,5,0.300000000000001,0,0
"7565",27.4,-62.3,60,27.8,-62.4,55,252,2012,5,0.299999999999997,-0.0999999999999943,0
"7566",27.8,-62.4,55,28.3,-62.5,55,252,2012,5,0.400000000000002,-0.100000000000001,-5
"7567",28.3,-62.5,55,29,-62.5,55,252,2012,5,0.5,-0.100000000000001,0
"7568",29,-62.5,55,29.7,-62.6,55,252,2012,5,0.699999999999999,0,0
"7569",29.7,-62.6,55,30.5,-62.6,55,253,2012,5,0.699999999999999,-0.100000000000001,0
"7570",30.5,-62.6,55,31.5,-62.5,55,253,2012,5,0.800000000000001,0,0
"7571",31.5,-62.5,55,32.6,-62.3,55,253,2012,5,1,0.100000000000001,0
"7572",32.6,-62.3,55,33.8,-62,55,253,2012,5,1.1,0.200000000000003,0
"7573",33.8,-62,55,35.1,-61.6,60,254,2012,5,1.2,0.299999999999997,0
"7574",35.1,-61.6,60,36.4,-60.8,65,254,2012,5,1.3,0.399999999999999,5
"7575",36.4,-60.8,65,38.5,-59.8,65,254,2012,5,1.3,0.800000000000004,5
"7576",38.5,-59.8,65,41.1,-58.6,65,254,2012,5,2.1,1,0
"7577",41.1,-58.6,65,44,-57.3,65,255,2012,5,2.6,1.2,0
"7578",44,-57.3,65,47.7,-54.9,65,255,2012,5,2.9,1.3,0
"7579",47.7,-54.9,65,51.6,-51.9,60,255,2012,2,3.7,2.4,0
"7580",51.6,-51.9,60,55.5,-48.5,55,255,2012,2,3.9,3,-5
"7581",15.6,-39.4,25,15.8,-40.8,25,254,2012,5,0.0999999999999996,-1.4,0
"7582",15.8,-40.8,25,16,-41.9,25,255,2012,5,0.200000000000001,-1.4,0
"7583",16,-41.9,25,16.4,-42.8,30,255,2012,5,0.199999999999999,-1.1,0
"7584",16.4,-42.8,30,16.9,-43.7,30,255,2012,5,0.399999999999999,-0.899999999999999,5
"7585",16.9,-43.7,30,17.5,-44.8,35,255,2012,5,0.5,-0.900000000000006,0
"7586",17.5,-44.8,35,18.1,-45.9,45,256,2012,5,0.600000000000001,-1.09999999999999,5
"7587",18.1,-45.9,45,18.8,-47.1,50,256,2012,5,0.600000000000001,-1.1,10
"7588",18.8,-47.1,50,19.5,-48.3,55,256,2012,5,0.699999999999999,-1.2,5
"7589",19.5,-48.3,55,20.2,-49.5,60,256,2012,5,0.699999999999999,-1.2,5
"7590",20.2,-49.5,60,21,-50.6,60,257,2012,5,0.699999999999999,-1.2,5
"7591",21,-50.6,60,22,-51.7,60,257,2012,5,0.800000000000001,-1.1,0
"7592",22,-51.7,60,23.2,-52.6,60,257,2012,5,1,-1.1,0
"7593",23.2,-52.6,60,24.4,-53.4,60,257,2012,5,1.2,-0.899999999999999,0
"7594",24.4,-53.4,60,25.6,-54,60,258,2012,5,1.2,-0.799999999999997,0
"7595",25.6,-54,60,27,-54,60,258,2012,5,1.2,-0.600000000000001,0
"7596",27,-54,60,28.3,-53.7,65,258,2012,5,1.4,0,0
"7597",28.3,-53.7,65,29.6,-53.3,70,258,2012,5,1.3,0.299999999999997,5
"7598",29.6,-53.3,70,30.5,-52.2,70,259,2012,5,1.3,0.400000000000006,5
"7599",30.5,-52.2,70,30.8,-50.7,70,259,2012,5,0.899999999999999,1.09999999999999,0
"7600",30.8,-50.7,70,30.8,-49.1,70,259,2012,5,0.300000000000001,1.5,0
"7601",30.8,-49.1,70,30.7,-47.5,70,259,2012,5,0,1.6,0
"7602",30.7,-47.5,70,30.6,-45.4,65,260,2012,5,-0.100000000000001,1.6,0
"7603",30.6,-45.4,65,30.6,-43,65,260,2012,5,-0.0999999999999979,2.1,-5
"7604",30.6,-43,65,30.8,-40.6,65,260,2012,5,0,2.4,0
"7605",30.8,-40.6,65,31.1,-38.8,60,260,2012,5,0.199999999999999,2.4,0
"7606",31.1,-38.8,60,31.7,-37.1,60,261,2012,5,0.300000000000001,1.8,-5
"7607",31.7,-37.1,60,32.5,-35.9,55,261,2012,5,0.599999999999998,1.7,0
"7608",32.5,-35.9,55,33.1,-35.1,55,261,2012,5,0.800000000000001,1.2,-5
"7609",33.1,-35.1,55,33.5,-34.5,50,261,2012,5,0.600000000000001,0.799999999999997,0
"7610",33.5,-34.5,50,33.9,-33.9,50,262,2012,5,0.399999999999999,0.600000000000001,-5
"7611",33.9,-33.9,50,34.3,-33.3,50,262,2012,5,0.399999999999999,0.600000000000001,0
"7612",34.3,-33.3,50,34.9,-32.7,50,262,2012,5,0.399999999999999,0.600000000000001,0
"7613",34.9,-32.7,50,35.5,-32.3,50,262,2012,5,0.600000000000001,0.599999999999994,0
"7614",35.5,-32.3,50,36.1,-32,50,263,2012,5,0.600000000000001,0.400000000000006,0
"7615",36.1,-32,50,36.7,-32,50,263,2012,5,0.600000000000001,0.299999999999997,0
"7616",36.7,-32,50,37.1,-32,50,263,2012,5,0.600000000000001,0,0
"7617",37.1,-32,50,37.2,-31.6,50,263,2012,5,0.399999999999999,0,0
"7618",37.2,-31.6,50,36.9,-30.9,50,264,2012,5,0.100000000000001,0.399999999999999,0
"7619",36.9,-30.9,50,36.5,-30,50,264,2012,5,-0.300000000000004,0.700000000000003,0
"7620",36.5,-30,50,36.2,-29,55,264,2012,5,-0.399999999999999,0.899999999999999,0
"7621",36.2,-29,55,35.9,-28.2,55,264,2012,5,-0.299999999999997,1,5
"7622",35.9,-28.2,55,35.4,-27.4,55,265,2012,5,-0.300000000000004,0.800000000000001,0
"7623",35.4,-27.4,55,34.6,-27.3,50,265,2012,5,-0.5,0.800000000000001,0
"7624",34.6,-27.3,50,33.6,-27.2,50,265,2012,5,-0.799999999999997,0.0999999999999979,-5
"7625",33.6,-27.2,50,32.5,-26.9,45,265,2012,1,-1,0.100000000000001,0
"7626",32.5,-26.9,45,31.8,-26.7,45,266,2012,1,-1.1,0.300000000000001,-5
"7627",31.8,-26.7,45,31,-26.4,45,266,2012,1,-0.699999999999999,0.199999999999999,0
"7628",31,-26.4,45,30.5,-26.2,45,266,2012,1,-0.800000000000001,0.300000000000001,0
"7629",30.5,-26.2,45,30.4,-25.9,45,266,2012,1,-0.5,0.199999999999999,0
"7630",30.4,-25.9,45,30.4,-25.6,50,267,2012,5,-0.100000000000001,0.300000000000001,0
"7631",30.4,-25.6,50,30.6,-25.4,50,267,2012,5,0,0.299999999999997,5
"7632",30.6,-25.4,50,30.9,-25.8,50,267,2012,5,0.200000000000003,0.200000000000003,0
"7633",30.9,-25.8,50,31.1,-26.2,45,267,2012,5,0.299999999999997,-0.400000000000002,0
"7634",31.1,-26.2,45,31.3,-26.7,45,268,2012,5,0.200000000000003,-0.399999999999999,-5
"7635",31.3,-26.7,45,31.5,-27.4,45,268,2012,5,0.199999999999999,-0.5,0
"7636",31.5,-27.4,45,31.8,-28.1,45,268,2012,5,0.199999999999999,-0.699999999999999,0
"7637",31.8,-28.1,45,32.1,-28.8,40,268,2012,5,0.300000000000001,-0.700000000000003,0
"7638",32.1,-28.8,40,32.1,-29.5,40,269,2012,5,0.300000000000001,-0.699999999999999,-5
"7639",32.1,-29.5,40,32,-29.9,40,269,2012,5,0,-0.699999999999999,0
"7640",32,-29.9,40,31.7,-30.1,40,269,2012,5,-0.100000000000001,-0.399999999999999,0
"7641",31.7,-30.1,40,31.4,-30.3,40,269,2012,5,-0.300000000000001,-0.200000000000003,0
"7642",31.4,-30.3,40,31.1,-30.4,40,270,2012,5,-0.300000000000001,-0.199999999999999,0
"7643",31.1,-30.4,40,30.7,-30.5,45,270,2012,5,-0.299999999999997,-0.0999999999999979,0
"7644",30.7,-30.5,45,30.2,-30.7,50,270,2012,5,-0.400000000000002,-0.100000000000001,5
"7645",30.2,-30.7,50,29.6,-31,50,270,2012,5,-0.5,-0.199999999999999,5
"7646",29.6,-31,50,29.1,-31.4,50,271,2012,5,-0.599999999999998,-0.300000000000001,0
"7647",29.1,-31.4,50,28.7,-31.9,50,271,2012,5,-0.5,-0.399999999999999,0
"7648",28.7,-31.9,50,28.5,-32.5,55,271,2012,5,-0.400000000000002,-0.5,0
"7649",28.5,-32.5,55,28.5,-33.2,55,271,2012,5,-0.199999999999999,-0.600000000000001,5
"7650",28.5,-33.2,55,28.7,-33.9,60,272,2012,5,0,-0.700000000000003,0
"7651",28.7,-33.9,60,29.2,-34.4,65,272,2012,5,0.199999999999999,-0.699999999999996,5
"7652",29.2,-34.4,65,29.7,-34.8,65,272,2012,5,0.5,-0.5,5
"7653",29.7,-34.8,65,30.5,-35.3,65,272,2012,5,0.5,-0.399999999999999,0
"7654",30.5,-35.3,65,31.4,-35.7,65,273,2012,5,0.800000000000001,-0.5,0
"7655",31.4,-35.7,65,32.6,-36.1,65,273,2012,5,0.899999999999999,-0.400000000000006,0
"7656",32.6,-36.1,65,33.8,-36.6,70,273,2012,5,1.2,-0.399999999999999,0
"7657",33.8,-36.6,70,35,-37.1,75,273,2012,5,1.2,-0.5,5
"7658",35,-37.1,75,36,-37.6,75,274,2012,5,1.2,-0.5,5
"7659",36,-37.6,75,36.8,-38.3,80,274,2012,5,1,-0.5,0
"7660",36.8,-38.3,80,37.2,-38.9,80,274,2012,5,0.799999999999997,-0.699999999999996,5
"7661",37.2,-38.9,80,36.9,-39.4,75,274,2012,5,0.400000000000006,-0.600000000000001,0
"7662",36.9,-39.4,75,36.4,-39.4,65,275,2012,5,-0.300000000000004,-0.5,-5
"7663",36.4,-39.4,65,35.9,-39.4,60,275,2012,5,-0.5,0,-10
"7664",35.9,-39.4,60,35.4,-39.4,55,275,2012,5,-0.5,0,-5
"7665",35.4,-39.4,55,34.8,-39.1,55,275,2012,5,-0.5,0,-5
"7666",34.8,-39.1,55,34.5,-38.5,55,276,2012,5,-0.600000000000001,0.299999999999997,0
"7667",34.5,-38.5,55,34.3,-37.9,55,276,2012,5,-0.299999999999997,0.600000000000001,0
"7668",34.3,-37.9,55,34.3,-37.1,55,276,2012,5,-0.200000000000003,0.600000000000001,0
"7669",34.3,-37.1,55,34.4,-36.2,50,276,2012,5,0,0.799999999999997,0
"7670",34.4,-36.2,50,34.6,-35.3,45,277,2012,5,0.100000000000001,0.899999999999999,-5
"7671",34.6,-35.3,45,34.9,-34,45,277,2012,5,0.200000000000003,0.900000000000006,-5
"7672",34.9,-34,45,35.4,-32.5,40,277,2012,5,0.299999999999997,1.3,0
"7673",35.4,-32.5,40,36.3,-30.9,40,277,2012,5,0.5,1.5,-5
"7674",36.3,-30.9,40,37.6,-29.1,40,278,2012,1,0.899999999999999,1.6,0
"7675",13.6,-38.7,25,15,-39.6,30,276,2012,1,1.2,-0.700000000000003,0
"7676",15,-39.6,30,16.3,-40.5,30,277,2012,1,1.4,-0.899999999999999,5
"7677",16.3,-40.5,30,17.4,-41.2,30,277,2012,5,1.3,-0.899999999999999,0
"7678",17.4,-41.2,30,18.2,-41.8,35,277,2012,5,1.1,-0.700000000000003,0
"7679",18.2,-41.8,35,18.9,-42.1,40,277,2012,5,0.800000000000001,-0.599999999999994,5
"7680",18.9,-42.1,40,19.5,-42.2,40,278,2012,5,0.699999999999999,-0.300000000000004,5
"7681",19.5,-42.2,40,20.2,-42,45,278,2012,5,0.600000000000001,-0.100000000000001,0
"7682",20.2,-42,45,21,-41.5,45,278,2012,5,0.699999999999999,0.200000000000003,5
"7683",21,-41.5,45,21.8,-40.6,45,278,2012,5,0.800000000000001,0.5,0
"7684",21.8,-40.6,45,22.7,-39.4,45,279,2012,5,0.800000000000001,0.899999999999999,0
"7685",22.7,-39.4,45,23.5,-37.8,45,279,2012,5,0.899999999999999,1.2,0
"7686",25.4,-72.4,30,25.4,-72.2,35,285,2012,5,-0.100000000000001,0.0999999999999943,5
"7687",25.4,-72.2,35,25.5,-72.2,35,285,2012,5,0,0.200000000000003,5
"7688",25.5,-72.2,35,25.6,-72.3,35,285,2012,5,0.100000000000001,0,0
"7689",25.6,-72.3,35,25.5,-72.4,40,285,2012,5,0.100000000000001,-0.0999999999999943,0
"7690",25.5,-72.4,40,25.4,-72.3,40,286,2012,5,-0.100000000000001,-0.100000000000009,5
"7691",25.4,-72.3,40,25.3,-72.2,40,286,2012,5,-0.100000000000001,0.100000000000009,0
"7692",25.3,-72.2,40,25.4,-72.1,35,286,2012,5,-0.0999999999999979,0.0999999999999943,0
"7693",25.4,-72.1,35,25.4,-71.9,35,286,2012,5,0.0999999999999979,0.100000000000009,-5
"7694",25.4,-71.9,35,25.3,-71.7,30,287,2012,5,0,0.199999999999989,0
"7695",15,-63.2,35,15.3,-63.7,35,287,2012,5,0.300000000000001,-0.5,0
"7696",15.3,-63.7,35,15.6,-63.8,35,287,2012,5,0.300000000000001,-0.5,0
"7697",15.6,-63.8,35,16.7,-63.6,40,287,2012,5,0.299999999999999,-0.0999999999999943,0
"7698",16.7,-63.6,40,17.9,-63.5,45,287,2012,5,1.1,0.199999999999996,5
"7699",17.9,-63.5,45,18.9,-63.6,45,288,2012,5,1.2,0.100000000000001,5
"7700",18.9,-63.6,45,19.7,-63.9,50,288,2012,5,1,-0.100000000000001,0
"7701",19.7,-63.9,50,20.4,-64.3,55,288,2012,5,0.800000000000001,-0.299999999999997,5
"7702",20.4,-64.3,55,21.3,-64.7,60,288,2012,5,0.699999999999999,-0.399999999999999,5
"7703",21.3,-64.7,60,22,-65.2,65,289,2012,5,0.900000000000002,-0.400000000000006,5
"7704",22,-65.2,65,22.6,-65.6,70,289,2012,5,0.699999999999999,-0.5,5
"7705",22.6,-65.6,70,23.6,-65.8,75,289,2012,5,0.600000000000001,-0.399999999999991,5
"7706",23.6,-65.8,75,24.6,-65.6,80,289,2012,5,1,-0.200000000000003,5
"7707",24.6,-65.6,80,25.9,-65.3,80,290,2012,5,1,0.200000000000003,5
"7708",25.9,-65.3,80,27.6,-64.9,80,290,2012,5,1.3,0.299999999999997,0
"7709",27.6,-64.9,80,29.5,-64.2,75,290,2012,5,1.7,0.399999999999991,0
"7710",29.5,-64.2,75,31.6,-63.1,75,290,2012,5,1.9,0.700000000000003,-5
"7711",31.6,-63.1,75,34,-61.7,70,291,2012,5,2.1,1.1,0
"7712",34,-61.7,70,36.5,-60.1,65,291,2012,5,2.4,1.4,-5
"7713",36.5,-60.1,65,38.8,-58,65,291,2012,5,2.5,1.6,-5
"7714",38.8,-58,65,41.3,-55,65,291,2012,2,2.3,2.1,0
"7715",41.3,-55,65,43.4,-50.7,60,292,2012,2,2.5,3,0
"7716",43.4,-50.7,60,45.2,-46,55,292,2012,2,2.1,4.3,-5
"7717",45.2,-46,55,47,-41,55,292,2012,2,1.8,4.7,-5
"7718",47,-41,55,49.2,-36.2,50,292,2012,2,1.8,5,0
"7719",49.2,-36.2,50,51,-32.5,50,293,2012,2,2.2,4.8,-5
"7720",51,-32.5,50,53,-29.5,50,293,2012,2,1.8,3.7,0
"7721",53,-29.5,50,55,-30,50,293,2012,2,2,3,0
"7722",55,-30,50,56.5,-33,50,293,2012,2,2,-0.5,0
"7723",56.5,-33,50,56,-37,50,294,2012,2,1.5,-3,0
"7724",56,-37,50,53.1,-36.4,50,294,2012,2,-0.5,-4,0
"7725",53.1,-36.4,50,50.8,-34.3,50,294,2012,2,-2.9,0.600000000000001,0
"7726",50.8,-34.3,50,49.7,-32.2,45,294,2012,2,-2.3,2.1,0
"7727",49.7,-32.2,45,49.2,-31.1,40,295,2012,2,-1.09999999999999,2.09999999999999,-5
"7728",49.2,-31.1,40,48.2,-30.6,40,295,2012,2,-0.5,1.1,-5
"7729",48.2,-30.6,40,47,-30.8,40,295,2012,2,-1,0.5,0
"7730",47,-30.8,40,45.5,-31.1,40,295,2012,2,-1.2,-0.199999999999999,0
"7731",45.5,-31.1,40,43.9,-29.8,40,296,2012,2,-1.5,-0.300000000000001,0
"7732",43.9,-29.8,40,41.9,-28.3,40,296,2012,2,-1.6,1.3,0
"7733",41.9,-28.3,40,40,-27,40,296,2012,2,-2,1.5,0
"7734",40,-27,40,39.2,-25.5,40,296,2012,2,-1.9,1.3,0
"7735",39.2,-25.5,40,39.5,-24.5,40,297,2012,2,-0.799999999999997,1.5,0
"7736",39.5,-24.5,40,39.8,-23.6,40,297,2012,2,0.299999999999997,1,0
"7737",39.8,-23.6,40,40.5,-22.1,40,297,2012,2,0.299999999999997,0.899999999999999,0
"7738",40.5,-22.1,40,41.2,-20.1,40,297,2012,2,0.700000000000003,1.5,0
"7739",41.2,-20.1,40,41.6,-18.8,40,298,2012,2,0.700000000000003,2,0
"7740",41.6,-18.8,40,42.1,-17.5,30,298,2012,2,0.399999999999999,1.3,0
"7741",42.1,-17.5,30,41.9,-16,30,298,2012,2,0.5,1.3,-10
"7742",41.9,-16,30,41.6,-14.6,30,298,2012,2,-0.200000000000003,1.5,0
"7743",41.6,-14.6,30,41.3,-13.3,30,299,2012,2,-0.299999999999997,1.4,0
"7744",41.3,-13.3,30,41,-12,30,299,2012,2,-0.300000000000004,1.3,0
"7745",41,-12,30,40.9,-11.2,30,299,2012,2,-0.299999999999997,1.3,0
"7746",40.9,-11.2,30,40.7,-10.4,30,299,2012,2,-0.100000000000001,0.800000000000001,0
"7747",40.7,-10.4,30,40.3,-9.1,30,300,2012,2,-0.199999999999996,0.799999999999999,0
"7748",40.3,-9.1,30,40,-7.5,25,300,2012,2,-0.400000000000006,1.3,0
"7749",13.9,-77.8,25,13.5,-78.2,25,296,2012,1,-0.4,-0.399999999999991,0
"7750",13.5,-78.2,25,13.1,-78.6,30,296,2012,1,-0.4,-0.400000000000006,0
"7751",13.1,-78.6,30,12.7,-78.7,35,296,2012,5,-0.4,-0.399999999999991,5
