"","X1","X2","X3","X4","X5","X6"
"X.5840",103.363718146197,9.23926178753456,210.913877819843,119.093969549822,-6.20262293080751,828.98403287807
"X.5841",103.363718146197,9.23926178753456,210.913877819843,119.093969549822,-6.20262293080751,828.98403287807
"X.5842",103.363718146197,9.23926178753456,210.913877819843,119.093969549822,-6.20262293080751,828.98403287807
"X.5843",99.7278352172298,8.36799028717061,208.26071794442,120.801401668998,-7.16926684352521,831.865085079684
"X.5844",99.7278352172298,8.36799028717061,208.26071794442,120.801401668998,-7.16926684352521,831.865085079684
"X.5845",98.7372495361788,7.84284680724224,206.715112178764,121.740935582506,-4.04148229892317,828.699673607363
"X.5846",98.7372495361788,7.84284680724224,206.715112178764,121.740935582506,-4.04148229892317,828.699673607363
"X.5847",99.4091089719159,9.31823640145441,203.926090915865,120.646376197996,-4.37778141844038,826.425881457864
"X.5848",97.1338580937309,8.02534248508593,200.129236453391,120.420399790468,-6.25652105110649,828.469524315908
"X.5849",99.2786608559263,9.90856138072988,198.367347740746,119.758496889683,-3.368782325936,831.584059230401
"X.5850",99.2786608559263,9.90856138072988,198.367347740746,119.758496889683,-3.368782325936,831.584059230401
"X.5851",97.7745415547115,10.0956294314571,201.709717174238,115.913687638777,-6.31089418317143,832.923843316152
"X.5852",97.7745415547115,10.0956294314571,201.709717174238,115.913687638777,-6.31089418317143,832.923843316152
"X.5853",97.7745415547115,10.0956294314571,201.709717174238,115.913687638777,-6.31089418317143,832.923843316152
"X.5854",99.6703560815376,9.53893435761412,203.088820942855,117.635889483454,-3.90644421922926,829.100039699464
"X.5855",99.6703560815376,9.53893435761412,203.088820942855,117.635889483454,-3.90644421922926,829.100039699464
"X.5856",97.5822854337466,10.2270541621008,202.818068071446,114.630241298886,-0.830478492481149,826.273665239452
"X.5857",97.5822854337466,10.2270541621008,202.818068071446,114.630241298886,-0.830478492481149,826.273665239452
"X.5858",97.5822854337466,10.2270541621008,202.818068071446,114.630241298886,-0.830478492481149,826.273665239452
"X.5859",97.5822854337466,10.2270541621008,202.818068071446,114.630241298886,-0.830478492481149,826.273665239452
"X.5860",97.5822854337466,10.2270541621008,202.818068071446,114.630241298886,-0.830478492481149,826.273665239452
"X.5861",97.5822854337466,10.2270541621008,202.818068071446,114.630241298886,-0.830478492481149,826.273665239452
"X.5862",97.5822854337466,10.2270541621008,202.818068071446,114.630241298886,-0.830478492481149,826.273665239452
"X.5863",97.5822854337466,10.2270541621008,202.818068071446,114.630241298886,-0.830478492481149,826.273665239452
"X.5864",97.5822854337466,10.2270541621008,202.818068071446,114.630241298886,-0.830478492481149,826.273665239452
"X.5865",96.2409230132771,12.8052948416777,205.747008056558,111.660600835296,-2.5816466839141,824.932870461955
"X.5866",96.2409230132771,12.8052948416777,205.747008056558,111.660600835296,-2.5816466839141,824.932870461955
"X.5867",96.0623902694506,10.6392044072606,202.049535141504,110.434240504938,-3.3813006368554,827.812254452496
"X.5868",96.0623902694506,10.6392044072606,202.049535141504,110.434240504938,-3.3813006368554,827.812254452496
"X.5869",96.6465035637093,9.26566153034648,199.684669521815,106.589408857586,-6.73338859463993,825.447533832281
"X.5870",96.6465035637093,9.26566153034648,199.684669521815,106.589408857586,-6.73338859463993,825.447533832281
"X.5871",96.6465035637093,9.26566153034648,199.684669521815,106.589408857586,-6.73338859463993,825.447533832281
"X.5872",96.8759013355893,10.6308025663354,199.282151255003,105.87136531605,-7.66905216808382,823.004232737585
"X.5873",93.7516554032636,11.4025884756454,196.738781099386,103.66316796078,-6.35606546076897,821.443348826258
"X.5874",96.3473853503538,7.59929011032065,194.508260064936,105.417018385442,-3.13248916464809,822.050424564048
"X.5875",96.3473853503538,7.59929011032065,194.508260064936,105.417018385442,-3.13248916464809,822.050424564048
"X.5876",96.3473853503538,7.59929011032065,194.508260064936,105.417018385442,-3.13248916464809,822.050424564048
"X.5877",96.3473853503538,7.59929011032065,194.508260064936,105.417018385442,-3.13248916464809,822.050424564048
"X.5878",96.3473853503538,7.59929011032065,194.508260064936,105.417018385442,-3.13248916464809,822.050424564048
"X.5879",96.3473853503538,7.59929011032065,194.508260064936,105.417018385442,-3.13248916464809,822.050424564048
"X.5880",97.703561341129,10.8054748216279,195.526449720553,107.646829297604,-2.90558660711113,822.121105379774
"X.5881",97.703561341129,10.8054748216279,195.526449720553,107.646829297604,-2.90558660711113,822.121105379774
"X.5882",97.703561341129,10.8054748216279,195.526449720553,107.646829297604,-2.90558660711113,822.121105379774
"X.5883",97.3765798897666,12.2613111065336,194.709105604506,104.494548881265,0.49453682144221,818.596369113191
"X.5884",97.3765798897666,12.2613111065336,194.709105604506,104.494548881265,0.49453682144221,818.596369113191
"X.5885",97.3765798897666,12.2613111065336,194.709105604506,104.494548881265,0.49453682144221,818.596369113191
"X.5886",97.3765798897666,12.2613111065336,194.709105604506,104.494548881265,0.49453682144221,818.596369113191
"X.5887",97.1882363834602,15.5247901754089,192.752422993249,108.183117654013,2.95432474714752,816.401505801245
"X.5888",93.5809644532574,17.8853236475595,190.980847650385,109.930728977384,4.24506875005599,815.178127709194
"X.5889",90.6974265312028,19.9691212141522,190.358807490385,111.156794985595,7.25321138528224,812.973484800546
"X.5890",90.6974265312028,19.9691212141522,190.358807490385,111.156794985595,7.25321138528224,812.973484800546
"X.5891",91.3826226254178,16.4352850077309,193.360862507663,107.278612546461,3.28891575400766,809.72805611731
"X.5892",91.3826226254178,16.4352850077309,193.360862507663,107.278612546461,3.28891575400766,809.72805611731
"X.5893",91.3826226254178,16.4352850077309,193.360862507663,107.278612546461,3.28891575400766,809.72805611731
"X.5894",91.3826226254178,16.4352850077309,193.360862507663,107.278612546461,3.28891575400766,809.72805611731
"X.5895",91.3826226254178,16.4352850077309,193.360862507663,107.278612546461,3.28891575400766,809.72805611731
"X.5896",91.3826226254178,16.4352850077309,193.360862507663,107.278612546461,3.28891575400766,809.72805611731
"X.5897",91.3826226254178,16.4352850077309,193.360862507663,107.278612546461,3.28891575400766,809.72805611731
"X.5898",88.5683489010853,15.5645484255262,191.679421016193,108.684294061574,6.96253943321344,807.686440821155
"X.5899",89.8102176764232,11.59619952567,190.935170765213,109.920548207896,3.69443142664667,805.617065995349
"X.5900",89.8102176764232,11.59619952567,190.935170765213,109.920548207896,3.69443142664667,805.617065995349
"X.5901",89.8102176764232,11.59619952567,190.935170765213,109.920548207896,3.69443142664667,805.617065995349
"X.5902",89.8102176764232,11.59619952567,190.935170765213,109.920548207896,3.69443142664667,805.617065995349
"X.5903",89.8102176764232,11.59619952567,190.935170765213,109.920548207896,3.69443142664667,805.617065995349
"X.5904",89.8102176764232,11.59619952567,190.935170765213,109.920548207896,3.69443142664667,805.617065995349
"X.5905",89.8102176764232,11.59619952567,190.935170765213,109.920548207896,3.69443142664667,805.617065995349
"X.5906",89.4165745151413,9.59563834235152,187.829814794651,107.945827804344,-0.000666455653941966,803.866423855885
"X.5907",89.4165745151413,9.59563834235152,187.829814794651,107.945827804344,-0.000666455653941966,803.866423855885
"X.5908",89.4165745151413,9.59563834235152,187.829814794651,107.945827804344,-0.000666455653941966,803.866423855885
"X.5909",89.4165745151413,9.59563834235152,187.829814794651,107.945827804344,-0.000666455653941966,803.866423855885
"X.5910",85.5269485057515,11.6933210605391,186.799848578117,105.207602867695,-2.51730567711357,803.715175998746
"X.5911",85.5269485057515,11.6933210605391,186.799848578117,105.207602867695,-2.51730567711357,803.715175998746
"X.5912",85.5269485057515,11.6933210605391,186.799848578117,105.207602867695,-2.51730567711357,803.715175998746
"X.5913",85.5269485057515,11.6933210605391,186.799848578117,105.207602867695,-2.51730567711357,803.715175998746
"X.5914",86.0699851230902,11.6425775030263,189.603716141722,105.878068709584,-4.96817717264358,803.720080527826
"X.5915",90.0435127408427,15.5394642131039,192.068809923894,108.40667638539,-5.47258791635696,804.165675684227
"X.5916",92.2364888356251,13.2837328949579,192.545649902142,108.130148477691,-5.24249317805234,807.597549551516
"X.5917",92.2364888356251,13.2837328949579,192.545649902142,108.130148477691,-5.24249317805234,807.597549551516
"X.5918",92.2364888356251,13.2837328949579,192.545649902142,108.130148477691,-5.24249317805234,807.597549551516
"X.5919",92.2364888356251,13.2837328949579,192.545649902142,108.130148477691,-5.24249317805234,807.597549551516
"X.5920",88.4180687253547,11.8666950950035,189.922378669671,110.846276145267,-3.29277395020191,806.347591252415
"X.5921",88.4180687253547,11.8666950950035,189.922378669671,110.846276145267,-3.29277395020191,806.347591252415
"X.5922",88.4180687253547,11.8666950950035,189.922378669671,110.846276145267,-3.29277395020191,806.347591252415
"X.5923",87.4893087630344,9.58625550024291,190.238113480798,108.65275691806,0.264880046891534,806.390138983144
"X.5924",87.4893087630344,9.58625550024291,190.238113480798,108.65275691806,0.264880046891534,806.390138983144
"X.5925",87.4893087630344,9.58625550024291,190.238113480798,108.65275691806,0.264880046891534,806.390138983144
"X.5926",89.8873298053813,13.2524541170903,186.575642501182,110.119830816822,3.77765645709869,808.922731082304
"X.5927",89.8873298053813,13.2524541170903,186.575642501182,110.119830816822,3.77765645709869,808.922731082304
"X.5928",89.8873298053813,13.2524541170903,186.575642501182,110.119830816822,3.77765645709869,808.922731082304
"X.5929",89.8873298053813,13.2524541170903,186.575642501182,110.119830816822,3.77765645709869,808.922731082304
"X.5930",89.8873298053813,13.2524541170903,186.575642501182,110.119830816822,3.77765645709869,808.922731082304
"X.5931",89.8873298053813,13.2524541170903,186.575642501182,110.119830816822,3.77765645709869,808.922731082304
"X.5932",89.8873298053813,13.2524541170903,186.575642501182,110.119830816822,3.77765645709869,808.922731082304
"X.5933",89.8873298053813,13.2524541170903,186.575642501182,110.119830816822,3.77765645709869,808.922731082304
"X.5934",89.8873298053813,13.2524541170903,186.575642501182,110.119830816822,3.77765645709869,808.922731082304
"X.5935",89.8873298053813,13.2524541170903,186.575642501182,110.119830816822,3.77765645709869,808.922731082304
"X.5936",89.8873298053813,13.2524541170903,186.575642501182,110.119830816822,3.77765645709869,808.922731082304
"X.5937",89.8873298053813,13.2524541170903,186.575642501182,110.119830816822,3.77765645709869,808.922731082304
"X.5938",89.8873298053813,13.2524541170903,186.575642501182,110.119830816822,3.77765645709869,808.922731082304
"X.5939",89.8873298053813,13.2524541170903,186.575642501182,110.119830816822,3.77765645709869,808.922731082304
"X.5940",89.8873298053813,13.2524541170903,186.575642501182,110.119830816822,3.77765645709869,808.922731082304
"X.5941",89.8873298053813,13.2524541170903,186.575642501182,110.119830816822,3.77765645709869,808.922731082304
"X.5942",87.7820122108978,11.8092789446571,183.555884042001,108.224932055759,0.881391822072231,811.098334751441
"X.5943",87.7820122108978,11.8092789446571,183.555884042001,108.224932055759,0.881391822072231,811.098334751441
"X.5944",87.7820122108978,11.8092789446571,183.555884042001,108.224932055759,0.881391822072231,811.098334751441
"X.5945",87.7820122108978,11.8092789446571,183.555884042001,108.224932055759,0.881391822072231,811.098334751441
"X.5946",87.7820122108978,11.8092789446571,183.555884042001,108.224932055759,0.881391822072231,811.098334751441
"X.5947",87.7820122108978,11.8092789446571,183.555884042001,108.224932055759,0.881391822072231,811.098334751441
"X.5948",87.7820122108978,11.8092789446571,183.555884042001,108.224932055759,0.881391822072231,811.098334751441
"X.5949",87.7820122108978,11.8092789446571,183.555884042001,108.224932055759,0.881391822072231,811.098334751441
"X.5950",87.7820122108978,11.8092789446571,183.555884042001,108.224932055759,0.881391822072231,811.098334751441
"X.5951",87.7820122108978,11.8092789446571,183.555884042001,108.224932055759,0.881391822072231,811.098334751441
"X.5952",87.7820122108978,11.8092789446571,183.555884042001,108.224932055759,0.881391822072231,811.098334751441
"X.5953",87.7820122108978,11.8092789446571,183.555884042001,108.224932055759,0.881391822072231,811.098334751441
"X.5954",87.7820122108978,11.8092789446571,183.555884042001,108.224932055759,0.881391822072231,811.098334751441
"X.5955",87.7820122108978,11.8092789446571,183.555884042001,108.224932055759,0.881391822072231,811.098334751441
"X.5956",87.7820122108978,11.8092789446571,183.555884042001,108.224932055759,0.881391822072231,811.098334751441
"X.5957",89.0420613621545,15.4187147227683,184.393044221393,105.637362602936,2.54416195740041,807.893617858528
"X.5958",89.0420613621545,15.4187147227683,184.393044221393,105.637362602936,2.54416195740041,807.893617858528
"X.5959",89.9694990550352,12.6438717918106,183.81217399723,104.473447605806,0.906166569041574,804.937933431356
"X.5960",89.9694990550352,12.6438717918106,183.81217399723,104.473447605806,0.906166569041574,804.937933431356
"X.5961",89.9694990550352,12.6438717918106,183.81217399723,104.473447605806,0.906166569041574,804.937933431356
"X.5962",86.9018237550927,11.2550331132122,185.126371928669,106.340272003623,0.744457716765368,802.322995257913
"X.5963",86.9018237550927,11.2550331132122,185.126371928669,106.340272003623,0.744457716765368,802.322995257913
"X.5964",86.9018237550927,11.2550331132122,185.126371928669,106.340272003623,0.744457716765368,802.322995257913
"X.5965",86.9018237550927,11.2550331132122,185.126371928669,106.340272003623,0.744457716765368,802.322995257913
"X.5966",86.9018237550927,11.2550331132122,185.126371928669,106.340272003623,0.744457716765368,802.322995257913
"X.5967",86.9018237550927,11.2550331132122,185.126371928669,106.340272003623,0.744457716765368,802.322995257913
"X.5968",86.9018237550927,11.2550331132122,185.126371928669,106.340272003623,0.744457716765368,802.322995257913
"X.5969",84.6880377807838,11.5862912555792,182.283704114324,105.579527189793,0.424972654032075,803.725989147439
"X.5970",84.6880377807838,11.5862912555792,182.283704114324,105.579527189793,0.424972654032075,803.725989147439
"X.5971",82.3932669830692,12.8442775105693,182.082276453442,107.90928101896,-2.56568622711066,801.165577774285
"X.5972",82.3932669830692,12.8442775105693,182.082276453442,107.90928101896,-2.56568622711066,801.165577774285
"X.5973",82.3932669830692,12.8442775105693,182.082276453442,107.90928101896,-2.56568622711066,801.165577774285
"X.5974",82.3932669830692,12.8442775105693,182.082276453442,107.90928101896,-2.56568622711066,801.165577774285
"X.5975",82.3932669830692,12.8442775105693,182.082276453442,107.90928101896,-2.56568622711066,801.165577774285
"X.5976",82.3932669830692,12.8442775105693,182.082276453442,107.90928101896,-2.56568622711066,801.165577774285
"X.5977",82.3932669830692,12.8442775105693,182.082276453442,107.90928101896,-2.56568622711066,801.165577774285
"X.5978",82.3932669830692,12.8442775105693,182.082276453442,107.90928101896,-2.56568622711066,801.165577774285
"X.5979",85.8355269354952,13.3345736862727,182.101158936686,107.501767080116,-0.648166590658462,800.387532958179
"X.5980",85.8355269354952,13.3345736862727,182.101158936686,107.501767080116,-0.648166590658462,800.387532958179
"X.5981",85.8355269354952,13.3345736862727,182.101158936686,107.501767080116,-0.648166590658462,800.387532958179
"X.5982",85.8355269354952,13.3345736862727,182.101158936686,107.501767080116,-0.648166590658462,800.387532958179
"X.5983",87.4872748700154,11.6394811758407,184.811208662755,104.929496221083,0.010517443242037,797.721012615948
"X.5984",87.4872748700154,11.6394811758407,184.811208662755,104.929496221083,0.010517443242037,797.721012615948
"X.5985",88.6722618413341,8.89842959322115,181.677600828177,103.688825480478,-3.55513666319612,799.305904864683
"X.5986",88.6722618413341,8.89842959322115,181.677600828177,103.688825480478,-3.55513666319612,799.305904864683
"X.5987",88.6722618413341,8.89842959322115,181.677600828177,103.688825480478,-3.55513666319612,799.305904864683
"X.5988",88.6722618413341,8.89842959322115,181.677600828177,103.688825480478,-3.55513666319612,799.305904864683
"X.5989",88.6722618413341,8.89842959322115,181.677600828177,103.688825480478,-3.55513666319612,799.305904864683
"X.5990",85.7408447225762,8.51113691940984,179.432906619451,104.329867135572,-6.75824703584377,801.905775877996
"X.5991",85.7408447225762,8.51113691940984,179.432906619451,104.329867135572,-6.75824703584377,801.905775877996
"X.5992",83.8758090154452,7.46230198271653,177.449331841609,104.633791349667,-6.37247931892935,801.679518840625
"X.5993",83.8758090154452,7.46230198271653,177.449331841609,104.633791349667,-6.37247931892935,801.679518840625
"X.5994",83.8758090154452,7.46230198271653,177.449331841609,104.633791349667,-6.37247931892935,801.679518840625
"X.5995",83.8758090154452,7.46230198271653,177.449331841609,104.633791349667,-6.37247931892935,801.679518840625
"X.5996",83.8758090154452,7.46230198271653,177.449331841609,104.633791349667,-6.37247931892935,801.679518840625
"X.5997",86.4545953178031,9.24831875801166,175.757188656545,103.478013643833,-7.33610887574915,797.81874441111
"X.5998",86.4545953178031,9.24831875801166,175.757188656545,103.478013643833,-7.33610887574915,797.81874441111
"X.5999",86.4545953178031,9.24831875801166,175.757188656545,103.478013643833,-7.33610887574915,797.81874441111
"X.6000",85.1840809134019,9.28544059410771,178.725069618962,105.360307000416,-11.151991508258,800.353027786477
"X.6001",82.6042416409773,9.98862145856103,177.629651646308,104.502974035057,-10.2557322227484,799.349700563936
"X.6002",82.6042416409773,9.98862145856103,177.629651646308,104.502974035057,-10.2557322227484,799.349700563936
"X.6003",82.6042416409773,9.98862145856103,177.629651646308,104.502974035057,-10.2557322227484,799.349700563936
"X.6004",80.9466251467538,12.718980040551,174.333859925336,102.703649096029,-6.49836860905353,797.756445137202
"X.6005",80.9466251467538,12.718980040551,174.333859925336,102.703649096029,-6.49836860905353,797.756445137202
"X.6006",80.9466251467538,12.718980040551,174.333859925336,102.703649096029,-6.49836860905353,797.756445137202
"X.6007",80.9466251467538,12.718980040551,174.333859925336,102.703649096029,-6.49836860905353,797.756445137202
"X.6008",79.5418041159583,10.1163443943121,175.372651313609,100.919653868141,-2.81772253970567,794.367456564098
"X.6009",79.5418041159583,10.1163443943121,175.372651313609,100.919653868141,-2.81772253970567,794.367456564098
"X.6010",79.5418041159583,10.1163443943121,175.372651313609,100.919653868141,-2.81772253970567,794.367456564098
"X.6011",79.5418041159583,10.1163443943121,175.372651313609,100.919653868141,-2.81772253970567,794.367456564098
"X.6012",79.5418041159583,10.1163443943121,175.372651313609,100.919653868141,-2.81772253970567,794.367456564098
"X.6013",79.5418041159583,10.1163443943121,175.372651313609,100.919653868141,-2.81772253970567,794.367456564098
"X.6014",79.5418041159583,10.1163443943121,175.372651313609,100.919653868141,-2.81772253970567,794.367456564098
"X.6015",79.5418041159583,10.1163443943121,175.372651313609,100.919653868141,-2.81772253970567,794.367456564098
"X.6016",79.5418041159583,10.1163443943121,175.372651313609,100.919653868141,-2.81772253970567,794.367456564098
"X.6017",79.5418041159583,10.1163443943121,175.372651313609,100.919653868141,-2.81772253970567,794.367456564098
"X.6018",79.5418041159583,10.1163443943121,175.372651313609,100.919653868141,-2.81772253970567,794.367456564098
"X.6019",82.5670231783015,6.77325120396992,174.132909751675,100.746912799614,-5.18563542264465,793.579271584167
"X.6020",84.6762723640722,7.90899053230962,177.953162499881,102.958762399691,-5.50921167368952,791.167422886356
"X.6021",84.6762723640722,7.90899053230962,177.953162499881,102.958762399691,-5.50921167368952,791.167422886356
"X.6022",84.6762723640722,7.90899053230962,177.953162499881,102.958762399691,-5.50921167368952,791.167422886356
"X.6023",84.6762723640722,7.90899053230962,177.953162499881,102.958762399691,-5.50921167368952,791.167422886356
"X.6024",84.6762723640722,7.90899053230962,177.953162499881,102.958762399691,-5.50921167368952,791.167422886356
"X.6025",84.6762723640722,7.90899053230962,177.953162499881,102.958762399691,-5.50921167368952,791.167422886356
"X.6026",84.6762723640722,7.90899053230962,177.953162499881,102.958762399691,-5.50921167368952,791.167422886356
"X.6027",83.6110721730811,5.19797145217737,178.808314050726,103.942554738211,-4.78665360930327,789.450900613679
"X.6028",82.7207336739821,8.25535553895017,179.685342858723,105.035910734745,-7.68434108170632,787.62837517017
"X.6029",82.7207336739821,8.25535553895017,179.685342858723,105.035910734745,-7.68434108170632,787.62837517017
"X.6030",82.6188821771366,6.63762468859633,175.905882018796,106.32256483643,-7.18757421831552,786.125255505904
"X.6031",82.6188821771366,6.63762468859633,175.905882018796,106.32256483643,-7.18757421831552,786.125255505904
"X.6032",82.6188821771366,6.63762468859633,175.905882018796,106.32256483643,-7.18757421831552,786.125255505904
"X.6033",83.6398972680045,6.79749725401481,172.105090479544,108.576969027358,-5.5221259643412,785.118755304604
"X.6034",83.8485095032675,10.1201425009974,170.887368233121,106.425290239813,-3.12466047081116,782.012903471826
"X.6035",82.9687542800975,10.4030248114475,169.104452026254,109.571313120263,-0.349205437404549,778.30710066983
"X.6036",82.9687542800975,10.4030248114475,169.104452026254,109.571313120263,-0.349205437404549,778.30710066983
"X.6037",82.9687542800975,10.4030248114475,169.104452026254,109.571313120263,-0.349205437404549,778.30710066983
"X.6038",82.9687542800975,10.4030248114475,169.104452026254,109.571313120263,-0.349205437404549,778.30710066983
"X.6039",80.0694449410958,12.8597424665101,167.420882911599,112.242884985941,-3.97587970207397,775.771939699887
"X.6040",76.871393436305,12.8550705091663,167.887993336833,108.498954262423,-4.26644189405206,774.188552587642
"X.6041",76.871393436305,12.8550705091663,167.887993336833,108.498954262423,-4.26644189405206,774.188552587642
"X.6042",76.871393436305,12.8550705091663,167.887993336833,108.498954262423,-4.26644189405206,774.188552587642
"X.6043",76.871393436305,12.8550705091663,167.887993336833,108.498954262423,-4.26644189405206,774.188552587642
"X.6044",75.9496982150895,14.001451756955,165.095416967935,105.009495768534,-2.10372593003277,776.969495344325
"X.6045",75.9496982150895,14.001451756955,165.095416967935,105.009495768534,-2.10372593003277,776.969495344325
"X.6046",75.9496982150895,14.001451756955,165.095416967935,105.009495768534,-2.10372593003277,776.969495344325
"X.6047",78.4343696904552,12.1063503009834,164.122968615211,104.546328382405,-0.264602939886487,777.460620914935
"X.6048",78.4343696904552,12.1063503009834,164.122968615211,104.546328382405,-0.264602939886487,777.460620914935
"X.6049",78.4343696904552,12.1063503009834,164.122968615211,104.546328382405,-0.264602939886487,777.460620914935
"X.6050",79.9547995773328,11.2314416860797,163.502870437867,106.909531708645,-2.02660562965039,781.262961966335
"X.6051",79.9547995773328,11.2314416860797,163.502870437867,106.909531708645,-2.02660562965039,781.262961966335
"X.6052",79.9547995773328,11.2314416860797,163.502870437867,106.909531708645,-2.02660562965039,781.262961966335
"X.6053",78.9389870592577,14.3034585343309,162.100276730201,109.20346081427,1.6275407827371,781.310262193321
"X.6054",78.9389870592577,14.3034585343309,162.100276730201,109.20346081427,1.6275407827371,781.310262193321
"X.6055",78.9389870592577,14.3034585343309,162.100276730201,109.20346081427,1.6275407827371,781.310262193321
"X.6056",78.9389870592577,14.3034585343309,162.100276730201,109.20346081427,1.6275407827371,781.310262193321
"X.6057",78.9389870592577,14.3034585343309,162.100276730201,109.20346081427,1.6275407827371,781.310262193321
"X.6058",78.9389870592577,14.3034585343309,162.100276730201,109.20346081427,1.6275407827371,781.310262193321
"X.6059",78.9389870592577,14.3034585343309,162.100276730201,109.20346081427,1.6275407827371,781.310262193321
"X.6060",78.9389870592577,14.3034585343309,162.100276730201,109.20346081427,1.6275407827371,781.310262193321
"X.6061",78.9389870592577,14.3034585343309,162.100276730201,109.20346081427,1.6275407827371,781.310262193321
"X.6062",78.9389870592577,14.3034585343309,162.100276730201,109.20346081427,1.6275407827371,781.310262193321
"X.6063",78.9389870592577,14.3034585343309,162.100276730201,109.20346081427,1.6275407827371,781.310262193321
"X.6064",80.0891399045659,14.9120264557757,162.51030793897,106.30941079727,-0.76608342240516,779.335700442432
"X.6065",80.0891399045659,14.9120264557757,162.51030793897,106.30941079727,-0.76608342240516,779.335700442432
"X.6066",80.0891399045659,14.9120264557757,162.51030793897,106.30941079727,-0.76608342240516,779.335700442432
"X.6067",79.135649246834,10.9430621323743,166.014856741941,106.994355644869,-2.08062186772887,777.035846217885
"X.6068",78.9862792526555,14.5354270284631,164.746463832623,108.160476138654,-0.0548054085201386,778.333791488199
"X.6069",78.9862792526555,14.5354270284631,164.746463832623,108.160476138654,-0.0548054085201386,778.333791488199
"X.6070",80.5525705793125,14.9478469362118,161.305591321728,107.182504109877,2.78446780395743,774.45752784179
"X.6071",80.5525705793125,14.9478469362118,161.305591321728,107.182504109877,2.78446780395743,774.45752784179
"X.6072",80.0080419105661,11.3428221718975,163.253573549158,104.703298406514,2.41869747703012,770.956494472339
"X.6073",79.4861039647085,11.2915514522799,162.396975322804,106.182639596822,5.89010254730519,771.522159393295
"X.6074",79.4861039647085,11.2915514522799,162.396975322804,106.182639596822,5.89010254730519,771.522159393295
"X.6075",79.4861039647085,11.2915514522799,162.396975322804,106.182639596822,5.89010254730519,771.522159393295
"X.6076",79.4861039647085,11.2915514522799,162.396975322804,106.182639596822,5.89010254730519,771.522159393295
"X.6077",79.4861039647085,11.2915514522799,162.396975322804,106.182639596822,5.89010254730519,771.522159393295
"X.6078",80.1443284896386,12.8702242618062,161.329309984288,106.055166624325,9.36561552871999,767.872001453652
"X.6079",80.1443284896386,12.8702242618062,161.329309984288,106.055166624325,9.36561552871999,767.872001453652
"X.6080",82.1261162438614,16.2433297747382,164.464804991326,105.785026257696,7.82052356627818,767.91285796219
"X.6081",82.1261162438614,16.2433297747382,164.464804991326,105.785026257696,7.82052356627818,767.91285796219
"X.6082",82.1261162438614,16.2433297747382,164.464804991326,105.785026257696,7.82052356627818,767.91285796219
"X.6083",82.1261162438614,16.2433297747382,164.464804991326,105.785026257696,7.82052356627818,767.91285796219
"X.6084",79.2199458123368,18.7677844410398,162.641094652182,107.66881546362,9.62258206558462,771.659113041474
"X.6085",79.2199458123368,18.7677844410398,162.641094652182,107.66881546362,9.62258206558462,771.659113041474
"X.6086",79.2199458123368,18.7677844410398,162.641094652182,107.66881546362,9.62258206558462,771.659113041474
"X.6087",77.7743000385535,16.8390053512164,161.465627891189,110.292209328922,13.4755118942731,771.142682345002
"X.6088",78.4565109775585,13.7841898968079,161.79405232071,113.651844693186,10.9106322682374,769.128834176226
"X.6089",78.4565109775585,13.7841898968079,161.79405232071,113.651844693186,10.9106322682374,769.128834176226
"X.6090",78.4565109775585,13.7841898968079,161.79405232071,113.651844693186,10.9106322682374,769.128834176226
"X.6091",78.4565109775585,13.7841898968079,161.79405232071,113.651844693186,10.9106322682374,769.128834176226
"X.6092",78.4565109775585,13.7841898968079,161.79405232071,113.651844693186,10.9106322682374,769.128834176226
"X.6093",78.4565109775585,13.7841898968079,161.79405232071,113.651844693186,10.9106322682374,769.128834176226
"X.6094",78.4565109775585,13.7841898968079,161.79405232071,113.651844693186,10.9106322682374,769.128834176226
"X.6095",78.4565109775585,13.7841898968079,161.79405232071,113.651844693186,10.9106322682374,769.128834176226
"X.6096",78.1970469278467,16.3558883314588,160.678741018466,112.646226348194,13.3929419132793,767.515260503976
"X.6097",78.1970469278467,16.3558883314588,160.678741018466,112.646226348194,13.3929419132793,767.515260503976
"X.6098",78.1970469278467,16.3558883314588,160.678741018466,112.646226348194,13.3929419132793,767.515260503976
"X.6099",76.1902349756283,14.9372953028985,158.448396253577,114.311048429298,10.4394078521901,763.51778492087
"X.6100",76.1902349756283,14.9372953028985,158.448396253577,114.311048429298,10.4394078521901,763.51778492087
"X.6101",76.1902349756283,14.9372953028985,158.448396253577,114.311048429298,10.4394078521901,763.51778492087
"X.6102",76.1902349756283,14.9372953028985,158.448396253577,114.311048429298,10.4394078521901,763.51778492087
"X.6103",76.1902349756283,14.9372953028985,158.448396253577,114.311048429298,10.4394078521901,763.51778492087
"X.6104",76.1902349756283,14.9372953028985,158.448396253577,114.311048429298,10.4394078521901,763.51778492087
"X.6105",76.1902349756283,14.9372953028985,158.448396253577,114.311048429298,10.4394078521901,763.51778492087
"X.6106",75.3665119872612,18.0855019783237,158.033791721976,114.025632005023,11.2843056178563,766.185115623637
"X.6107",75.8772397653383,15.9918539972611,154.212235204122,115.511331440719,8.41232905973729,765.855844694539
"X.6108",75.8772397653383,15.9918539972611,154.212235204122,115.511331440719,8.41232905973729,765.855844694539
"X.6109",75.8772397653383,15.9918539972611,154.212235204122,115.511331440719,8.41232905973729,765.855844694539
"X.6110",75.8772397653383,15.9918539972611,154.212235204122,115.511331440719,8.41232905973729,765.855844694539
